 * Running on http://10.244.19.130:8080/ (Press CTRL+C to quit)
10.0.3.94 - - [16/Mar/2017 15:46:33] "POST /insertdata HTTP/1.1" 200 -
10.244.19.130 - - [16/Mar/2017 15:46:34] "GET /nodedata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:46:34] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:46:34] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:46:34] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:46:35] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:46:35] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:46:35] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:46:35] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:46:36] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:46:36] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:46:36] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:46:37] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:46:37] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:46:37] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:46:37] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:46:38] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:46:38] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:46:38] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:46:39] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:46:39] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:46:39] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:46:39] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:46:40] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:46:40] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:46:40] "POST /insertdata HTTP/1.1" 200 -
10.244.19.130 - - [16/Mar/2017 15:46:41] "GET /nodedata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:46:41] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:46:41] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:46:41] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:46:41] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:46:42] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:46:42] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:46:42] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:46:43] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:46:43] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:46:43] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:46:43] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:46:44] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:46:44] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:46:44] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:46:45] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:46:45] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:46:45] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:46:45] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:46:46] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:46:46] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:46:46] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:46:47] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:46:47] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:46:47] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:46:47] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:46:48] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:46:48] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:46:48] "POST /insertdata HTTP/1.1" 200 -
10.244.19.130 - - [16/Mar/2017 15:46:49] "GET /nodedata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:46:49] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:46:49] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:46:49] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:46:49] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:46:50] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:46:50] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:46:50] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:46:51] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:46:51] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:46:51] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:46:51] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:46:52] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:46:52] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:46:52] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:46:53] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:46:53] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:46:53] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:46:53] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:46:54] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:46:54] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:46:54] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:46:55] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:46:55] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:46:55] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:46:55] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:46:56] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:46:56] "POST /insertdata HTTP/1.1" 200 -
10.244.19.130 - - [16/Mar/2017 15:46:56] "GET /nodedata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:46:56] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:46:57] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:46:57] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:46:57] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:46:57] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:46:58] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:46:58] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:46:58] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:46:59] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:46:59] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:46:59] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:46:59] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:00] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:00] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:00] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:01] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:01] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:01] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:01] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:02] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:02] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:02] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:03] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:03] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:03] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:03] "POST /insertdata HTTP/1.1" 200 -
10.244.19.130 - - [16/Mar/2017 15:47:04] "GET /nodedata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:04] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:04] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:04] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:05] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:05] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:05] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:05] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:06] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:06] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:07] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:07] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:07] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:07] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:07] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:08] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:08] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:09] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:09] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:09] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:09] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:09] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:10] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:10] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:11] "POST /insertdata HTTP/1.1" 200 -
10.244.19.130 - - [16/Mar/2017 15:47:11] "GET /nodedata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:11] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:11] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:11] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:11] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:12] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:12] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:13] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:13] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:13] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:13] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:13] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:14] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:14] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:15] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:15] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:15] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:15] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:15] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:16] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:16] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:17] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:17] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:17] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:17] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:17] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:18] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:18] "POST /insertdata HTTP/1.1" 200 -
10.244.19.130 - - [16/Mar/2017 15:47:19] "GET /nodedata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:19] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:19] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:19] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:19] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:19] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:20] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:20] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:21] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:21] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:21] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:21] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:21] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:22] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:22] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:23] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:23] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:23] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:23] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:23] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:24] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:24] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:25] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:25] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:25] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:25] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:26] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:26] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:26] "POST /insertdata HTTP/1.1" 200 -
10.244.19.130 - - [16/Mar/2017 15:47:26] "GET /nodedata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:27] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:27] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:27] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:27] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:28] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:28] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:28] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:29] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:29] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:29] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:29] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:30] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:30] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:30] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:31] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:31] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:31] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:31] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:32] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:32] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:32] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:33] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:33] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:33] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:33] "POST /insertdata HTTP/1.1" 200 -
10.244.19.130 - - [16/Mar/2017 15:47:34] "GET /nodedata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:34] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:34] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:34] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:35] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:35] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:35] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:35] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:36] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:36] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:36] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:37] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:37] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:37] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:37] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:38] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:38] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:38] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:39] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:39] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:39] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:39] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:40] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:40] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:40] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:41] "POST /insertdata HTTP/1.1" 200 -
10.244.19.130 - - [16/Mar/2017 15:47:41] "GET /nodedata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:41] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:41] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:41] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:42] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:42] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:42] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:43] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:43] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:43] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:43] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:44] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:44] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:44] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:45] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:45] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:45] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:45] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:46] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:46] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:46] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:47] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:47] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:47] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:47] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:48] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:48] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:48] "POST /insertdata HTTP/1.1" 200 -
10.244.19.130 - - [16/Mar/2017 15:47:49] "GET /nodedata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:49] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:49] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:49] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:49] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:50] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:50] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:50] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:51] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:51] "POST /insertdata HTTP/1.1" 200 -
10.0.3.238 - - [16/Mar/2017 15:47:51] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:51] "POST /insertdata HTTP/1.1" 200 -
10.0.3.94 - - [16/Mar/2017 15:47:52] "POST /insertdata HTTP/1.1" 200 -
10.0.3.89 - - [16/Mar/2017 15:47:52] "POST /insertdata HTTP/1.1" 200 -
10.0.3.216 - - [16/Mar/2017 15:47:52] "POST /insertdata HTTP/1.1" 200 -
10.0.3.68 - - [16/Mar/2017 15:47:53] "POST /insertdata HTTP/1.1" 200 -
10.0.3.54 - - [16/Mar/2017 15:47:53] "POST /insertdata HTTP/1.1" 200 -
10.0.3.80 - - [16/Mar/2017 15:47:53] "POST /insertdata HTTP/1.1" 200 -
